userid,LastName,FirstName,Age,Gender,City
15801770,Соловьев,Родион,36,М,Ярославль
15767399,Соколова,Иванна,36,Ж,Рыбинск
15637292,Суворов,Наркис,52,М,Рыбинск
15779905,Борисов,Мефодий,26,М,Рыбинск
15675208,Журавлева,Ирина,32,Ж,Рыбинск
15765549,Суханов,Аникита,30,М,Рыбинск
15631186,Костина,Елена,60,Ж,Ярославль
15779453,Ильин,Ладимир,31,М,Ярославль
15723419,Трофимов,Харитон,29,М,Рыбинск
15753052,Мельникова,Маргарита,48,Ж,Рыбинск
15789069,Герасимова,Ксения,57,Ж,Ярославль
15649597,Орехов,Гедеон,34,М,Ярославль
15684021,Некрасов,Милан,50,М,Рыбинск
15705644,Шилов,Максим,38,М,Ростов Великий
15857003,Горшков,Руслан,22,М,Ярославль
15657659,Якушев,Аполлон,41,М,Рыбинск
15621959,Тарасов,Варфоломей,30,М,Ростов Великий
15694125,Казаков,Харлампий,24,М,Рыбинск
15719823,Аксенова,Майя,39,Ж,Ярославль
15708520,Цветков,Елизар,27,М,Ярославль
15619442,Никитин,Антип,37,М,Ростов Великий
15658209,Шестакова,Юлия,33,Ж,Ярославль
15630035,Никифорова,Виктория,48,Ж,Ярославль
15698125,Гришин,Ян,41,М,Ярославль
15827227,Лазарева,Алевтина,31,Ж,Ярославль
15852735,Белякова,Наина,41,Ж,Ярославль
15723851,Пестов,Терентий,39,М,Рыбинск
15672126,Селиверстов,Ипполит,37,М,Ярославль
15835404,Ефимов,Анатолий,37,М,Ростов Великий
15626599,Власов,Тимофей,49,М,Ростов Великий
15724614,Прохоров,Панфил,45,М,Ростов Великий
15825611,Терентьев,Герман,33,М,Ярославль
15774971,Фомичев,Чеслав,64,М,Ярославль
15778645,Рябова,Регина,39,Ж,Ростов Великий
15696184,Исаков,Илья,34,М,Ярославль
15630383,Сорокина,Елизавета,66,Ж,Ростов Великий
15743773,Рыбаков,Ким,39,М,Ярославль
15770235,Большакова,София,36,Ж,Ростов Великий
15767574,Якушева,Наталья,43,Ж,Ярославль
15709447,Кириллова,Елизавета,46,Ж,Ярославль
15631669,Муравьева,Феврония,36,Ж,Ярославль
15805847,Сысоева,Эмилия,67,Ж,Рыбинск
15848412,Мамонтов,Устин,29,М,Рыбинск
15629410,Шарова,Валентина,58,Ж,Рыбинск
15787289,Крылов,Парфен,34,М,Ярославль
15819365,Ефремова,Агафья,39,Ж,Ярославль
15689943,Ларионов,Афиноген,26,М,Ярославль
15758374,Тетерин,Пахом,77,М,Ростов Великий
15793338,Богданов,Евлампий,29,М,Ярославль
15809546,Тимофеева,Таисия,51,Ж,Ростов Великий
15799361,Егорова,Фаина,41,Ж,Ярославль
15682288,Рогова,Эмилия,40,Ж,Ростов Великий
15675949,Русаков,Спиридон,50,М,Рыбинск
15653152,Савина,Вероника,36,Ж,Ярославль
15757944,Алексеева,Ангелина,33,Ж,Ростов Великий
15662344,Филатова,Нина,50,Ж,Ростов Великий
15671433,Большаков,Тит,46,М,Рыбинск
15686562,Соколов,Порфирий,32,М,Ярославль
15761324,Кабанова,Эмилия,37,Ж,Ярославль
15752477,Иванов,Мефодий,28,М,Ярославль
15766054,Калинина,Евдокия,55,Ж,Ярославль
15760064,Морозова,Александра,37,Ж,Ярославль
15814035,Морозова,Майя,57,Ж,Ярославль
15748959,Сергеев,Валерий,38,М,Рыбинск
15655094,Зиновьев,Гремислав,35,М,Ростов Великий
15811927,Гаврилов,Ермил,55,М,Ярославль
15661552,Стрелкова,Ираида,40,Ж,Ростов Великий
15773546,Коновалов,Вышеслав,44,М,Рыбинск
15826199,Селезнева,Прасковья,26,Ж,Ярославль
15658949,Красильникова,Елена,51,Ж,Ростов Великий
15654023,Логинова,Антонина,30,Ж,Ярославль
15829190,Третьяков,Григорий,55,М,Рыбинск
15811418,Новиков,Евграф,39,М,Рыбинск
15808908,Федотов,Фортунат,34,М,Ярославль
15680382,Абрамов,Давыд,31,М,Ярославль
15696140,Григорьева,Маргарита,24,Ж,Рыбинск
15733282,Елисеева,Тамара,42,Ж,Ярославль
15778372,Лебедева,Варвара,53,Ж,Ярославль
15648160,Колесников,Эдуард,38,М,Рыбинск
15611185,Тарасов,Прохор,38,М,Рыбинск
15730821,Беспалова,Александра,28,Ж,Рыбинск
15726219,Соболев,Роман,38,М,Рыбинск
15702303,Терентьева,Глафира,39,Ж,Ярославль
15809403,Шилов,Остромир,36,М,Рыбинск
15667711,Муравьев,Рубен,28,М,Рыбинск
15703614,Сидоров,Вадим,92,М,Ярославль
15629293,Мамонтов,Ратибор,41,М,Ярославль
15788919,Макарова,Лидия,27,Ж,Ярославль
15674193,Стрелков,Зиновий,37,М,Ярославль
15796789,Гуляева,Татьяна,67,Ж,Ярославль
15688575,Родионов,Спартак,37,М,Ярославль
15732691,Гусева,Акулина,40,Ж,Ярославль
15636246,Волкова,Вера,33,Ж,Ростов Великий
15697700,Самойлов,Соломон,48,М,Рыбинск
15636775,Николаев,Адриан,42,М,Рыбинск
15668665,Киселева,Маргарита,44,Ж,Ярославль
15858031,Тетерина,Евфросиния,38,Ж,Ярославль
15664554,Афанасьев,Корнил,29,М,Ростов Великий
15695436,Захаров,Радим,39,М,Ярославль
15679596,Горбунов,Сидор,43,М,Ярославль
15612168,Мамонтова,Евдокия,48,Ж,Ярославль
15794191,Кулагина,Лукия,48,Ж,Ярославль
15843319,Архипова,Глафира,43,Ж,Рыбинск
15812950,Моисеева,Екатерина,27,Ж,Ярославль
15656199,Матвеева,Екатерина,50,Ж,Ростов Великий
15629802,Самсонов,Евсей,38,М,Ярославль
15736488,Горбачев,Авдей,37,М,Ярославль
15757610,Ершова,Оксана,42,Ж,Ярославль
15700545,Елисеев,Адам,55,М,Ярославль
15694691,Доронин,Макар,31,М,Ярославль
15613648,Горбунова,Екатерина,32,Ж,Ростов Великий
15683002,Дмитриев,Азарий,41,М,Рыбинск
15694805,Дьячков,Харлампий,30,М,Ярославль
15638810,Дмитриев,Азарий,37,М,Ярославль
15843004,Николаев,Леонид,37,М,Ростов Великий
15852583,Красильников,Гремислав,46,М,Ярославль
15641810,Аксенова,Таисия,40,Ж,Рыбинск
15642327,Никонова,Агата,39,Ж,Ростов Великий
15818832,Фокин,Сигизмунд,34,М,Рыбинск
15654405,Некрасов,Самуил,50,М,Ростов Великий
15736834,Крюкова,Глафира,54,Ж,Ярославль
15756083,Лукин,Гордей,48,М,Рыбинск
15755830,Михеева,Ия,25,Ж,Ярославль
15854714,Копылов,Аким,46,М,Ростов Великий
15842661,Костин,Парамон,60,М,Ярославль
15735311,Степанов,Ипат,38,М,Ярославль
15785885,Крюкова,Полина,35,Ж,Ярославль
15819683,Чернов,Нестор,43,М,Рыбинск
15743392,Мишин,Петр,32,М,Ярославль
15637251,Ершова,Раиса,44,Ж,Ярославль
15830620,Колесникова,Нонна,30,Ж,Ярославль
15620724,Мельникова,Элеонора,35,Ж,Ярославль
15838322,Тарасов,Олимпий,35,М,Ярославль
15720475,Власов,Виктор,36,М,Ярославль
15762870,Хохлов,Никандр,30,М,Ростов Великий
15731604,Алексеева,Валерия,26,Ж,Ярославль
15685732,Савина,Фёкла,42,Ж,Ростов Великий
15813958,Зыкова,Ульяна,42,Ж,Ярославль
15647795,Ефимов,Ульян,63,М,Ростов Великий
15610824,Зимин,Кирилл,44,М,Ростов Великий
15708679,Моисеев,Владислав,25,М,Ярославль
15838307,Савин,Арсений,36,М,Рыбинск
15704979,Ермаков,Всеволод,50,М,Ярославль
15635864,Новикова,Ольга,56,Ж,Ярославль
15632475,Соболев,Лев,41,М,Ярославль
15830338,Абрамов,Осип,39,М,Рыбинск
15727755,Ширяев,Станимир,29,М,Ярославль
15746945,Петрова,Анна,39,Ж,Ярославль
15648000,Калашников,Олимпий,47,М,Ростов Великий
15751001,Калинина,Елизавета,24,Ж,Рыбинск
15783000,Логинов,Захар,38,М,Ярославль
15658213,Уварова,Маргарита,44,Ж,Рыбинск
15770097,Осипова,Майя,51,Ж,Ярославль
15802952,Бирюкова,Василиса,49,Ж,Ярославль
15848870,Русаков,Анатолий,34,М,Ростов Великий
15644087,Тимофеев,Милан,43,М,Ярославль
15711998,Воробьев,Максимильян,43,М,Ярославль
